State,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate
45,"Edgefield County, South Carolina",26620.0,42.6,47500.0,23804.0,3715.0,13.955672426746807,3.065364387678437
45,"Chester County, South Carolina",32424.0,41.8,37421.0,20518.0,7019.0,21.647545028374044,4.259190722921293
45,"Clarendon County, South Carolina",34156.0,43.6,35838.0,20616.0,7551.0,22.10738962407776,4.707811219112308
45,"Colleton County, South Carolina",37581.0,42.2,34996.0,21059.0,8200.0,21.81953646789601,4.387855565312259
45,"Marion County, South Carolina",31765.0,40.0,31129.0,18556.0,8306.0,26.148276404848104,4.448292145443098
45,"Sumter County, South Carolina",107379.0,36.0,41946.0,21733.0,22200.0,20.674433548459195,5.0978310470389925
45,"Lexington County, South Carolina",281870.0,38.9,57482.0,29311.0,35665.0,12.652996062014404,3.072693085464931
45,"Oconee County, South Carolina",75926.0,45.0,43978.0,26798.0,13993.0,18.42978689776888,2.8883386455232727
45,"Barnwell County, South Carolina",21788.0,40.6,34035.0,20018.0,5766.0,26.46410868367909,4.107765742610612
45,"Berkeley County, South Carolina",204632.0,35.8,56697.0,27010.0,25648.0,12.533719066421675,3.116814574455608
45,"Charleston County, South Carolina",387847.0,37.2,57882.0,35587.0,57569.0,14.843224261113274,2.825083086887355
45,"Darlington County, South Carolina",67572.0,41.2,36217.0,21225.0,14997.0,22.19410406677322,5.946249926004854
45,"Georgetown County, South Carolina",61065.0,48.5,46967.0,28748.0,11268.0,18.452468680913782,4.192254155408172
45,"Marlboro County, South Carolina",27505.0,39.9,33921.0,16561.0,6482.0,23.56662425013634,6.067987638611162
45,"York County, South Carolina",251664.0,38.3,59394.0,30387.0,30418.0,12.086750588085701,3.4184468179795284
45,"Anderson County, South Carolina",194174.0,40.5,45551.0,24485.0,29776.0,15.33469980532924,3.183227414586917
45,"Cherokee County, South Carolina",56549.0,38.9,35286.0,20516.0,12292.0,21.736900740950325,3.220216095775345
45,"Chesterfield County, South Carolina",46127.0,41.9,38469.0,19768.0,10844.0,23.50900773950181,4.097383311292735
45,"Greenwood County, South Carolina",69981.0,39.3,39196.0,22636.0,16297.0,23.287749532015834,4.5255140681042
45,"Jasper County, South Carolina",27465.0,38.1,39740.0,20067.0,6084.0,22.15182960131076,5.23211359912616
45,"Horry County, South Carolina",310186.0,44.4,46475.0,25804.0,51863.0,16.719968019188485,3.4134358094820527
45,"Kershaw County, South Carolina",63734.0,41.8,46565.0,23530.0,10366.0,16.26447422098095,3.197665296388113
45,"Lee County, South Carolina",17897.0,41.7,31963.0,16972.0,4310.0,24.08224842152316,3.335754595742303
45,"Orangeburg County, South Carolina",89116.0,39.5,34943.0,19489.0,20069.0,22.520086179810583,4.18892230351452
45,"Spartanburg County, South Carolina",297732.0,38.3,47575.0,24786.0,45020.0,15.120981285182648,3.020837531739954
45,"Abbeville County, South Carolina",24788.0,43.7,35254.0,19234.0,5474.0,22.083266096498306,3.9777311602388252
45,"Bamberg County, South Carolina",14842.0,41.8,32330.0,19256.0,3406.0,22.948389704891525,2.600727664735211
45,"Beaufort County, South Carolina",179316.0,44.0,60603.0,34966.0,20786.0,11.591826719311161,2.7811238260947153
45,"Calhoun County, South Carolina",14808.0,45.9,44010.0,24766.0,2659.0,17.956509994597514,2.971366828741221
45,"Dillon County, South Carolina",31073.0,37.4,30866.0,15638.0,9381.0,30.190197277379074,3.6559070575740997
45,"Saluda County, South Carolina",20228.0,40.6,41885.0,20390.0,4091.0,20.22444136840024,3.0057346252719004
45,"Richland County, South Carolina",404869.0,33.0,52082.0,28018.0,62671.0,15.479327881364096,3.9301601258678733
45,"Fairfield County, South Carolina",22868.0,45.4,35551.0,21972.0,4808.0,21.025013118768584,3.9225118068917264
45,"Hampton County, South Carolina",20066.0,39.9,32147.0,17676.0,3407.0,16.978969400976776,3.9669091996411843
45,"Greenville County, South Carolina",490332.0,38.0,53739.0,29132.0,64347.0,13.123149213186167,2.756091790868228
45,"Lancaster County, South Carolina",86544.0,42.0,50557.0,26425.0,13096.0,15.132187095581438,3.4722222222222223
45,"Dorchester County, South Carolina",151716.0,36.2,58685.0,27317.0,17600.0,11.600622215191542,3.059664109256769
45,"Florence County, South Carolina",138537.0,38.8,43310.0,23797.0,26444.0,19.088041461847737,4.505655528847889
45,"Laurens County, South Carolina",66508.0,40.8,40580.0,20748.0,13280.0,19.967522704035606,3.596559812353401
45,"McCormick County, South Carolina",9694.0,52.8,40622.0,22836.0,1696.0,17.49535795337322,5.054672993604291
45,"Pickens County, South Carolina",121449.0,36.2,45332.0,23501.0,20987.0,17.280504573936383,3.2235753279154213
45,"Union County, South Carolina",27772.0,43.7,37493.0,21183.0,5258.0,18.93273800950598,3.355898026789572
45,"Williamsburg County, South Carolina",32256.0,41.7,30976.0,17440.0,8575.0,26.58420138888889,3.8473462301587302
46,"Aurora County, South Dakota",2739.0,39.9,57257.0,30872.0,162.0,5.9145673603504925,0.7667031763417306
46,"Grant County, South Dakota",7133.0,43.7,56276.0,29363.0,540.0,7.57044721715968,1.7664376840039253
46,"Tripp County, South Dakota",5480.0,46.5,48409.0,27613.0,1045.0,19.06934306569343,0.948905109489051
46,"Jackson County, South Dakota",3275.0,31.6,38041.0,16939.0,1430.0,43.66412213740458,4.580152671755725
46,"Minnehaha County, South Dakota",183660.0,34.7,57322.0,29551.0,19599.0,10.671349232277034,1.9644996188609387
46,"Custer County, South Dakota",8519.0,53.8,56449.0,31015.0,1081.0,12.689282779668975,1.9603239816879916
46,"Hyde County, South Dakota",1373.0,50.0,53696.0,30277.0,190.0,13.838310269482884,1.529497450837582
46,"Clark County, South Dakota",3642.0,41.3,47500.0,26759.0,475.0,13.042284459088412,2.0318506315211424
46,"Faulk County, South Dakota",2327.0,48.1,46750.0,29714.0,244.0,10.485603781693166,0.1289213579716373
46,"Hutchinson County, South Dakota",7277.0,44.3,49583.0,29869.0,909.0,12.49141129586368,2.7896111034767075
46,"Kingsbury County, South Dakota",5000.0,46.8,58794.0,33333.0,467.0,9.34,1.0
46,"Walworth County, South Dakota",5502.0,44.4,46623.0,29457.0,539.0,9.79643765903308,1.9265721555797892
46,"Buffalo County, South Dakota",2048.0,25.3,30500.0,10960.0,825.0,40.283203125,5.95703125
46,"Clay County, South Dakota",13907.0,25.0,41773.0,24541.0,2901.0,20.859998561875315,3.7678866757747898
46,"Day County, South Dakota",5524.0,48.4,43902.0,30841.0,878.0,15.894279507603185,0.7603186097031137
46,"Dewey County, South Dakota",5709.0,28.0,41190.0,17267.0,1776.0,31.10877561744614,11.946050096339114
46,"Douglas County, South Dakota",2940.0,47.5,52543.0,27603.0,232.0,7.891156462585034,0.47619047619047616
46,"Harding County, South Dakota",1281.0,39.8,55972.0,30464.0,163.0,12.724434035909447,0.78064012490242
46,"Hughes County, South Dakota",17572.0,38.3,59741.0,32000.0,1847.0,10.511040291372638,1.1324834964716595
46,"McPherson County, South Dakota",2366.0,50.5,41674.0,25975.0,385.0,16.272189349112427,3.1699070160608622
46,"Roberts County, South Dakota",10250.0,38.2,51228.0,25767.0,1879.0,18.33170731707317,3.375609756097561
46,"Sanborn County, South Dakota",2366.0,45.3,54677.0,31965.0,224.0,9.467455621301776,1.6906170752324599
46,"Sully County, South Dakota",1390.0,44.9,60694.0,39888.0,45.0,3.237410071942446,0.28776978417266186
46,"Lincoln County, South Dakota",53147.0,34.4,81849.0,39404.0,1601.0,3.0123995710011853,1.1910361826631795
46,"Hand County, South Dakota",3303.0,47.4,50720.0,33109.0,264.0,7.992733878292461,0.7871631849833485
46,"Lake County, South Dakota",12350.0,42.0,58467.0,31145.0,1799.0,14.566801619433198,2.1538461538461537
46,"Lawrence County, South Dakota",25018.0,41.4,49275.0,28606.0,2976.0,11.895435286593653,1.6827883923575027
46,"Yankton County, South Dakota",22660.0,42.1,50029.0,30395.0,2770.0,12.224183583406884,1.4342453662842012
46,"Codington County, South Dakota",27963.0,38.3,52025.0,29249.0,3214.0,11.493759610914422,1.4054286020813218
46,"Beadle County, South Dakota",18163.0,37.9,48995.0,24950.0,4232.0,23.300115619666354,1.0570940923856191
46,"Butte County, South Dakota",10194.0,40.1,44786.0,26178.0,1099.0,10.780851481263488,1.4420247204237786
46,"Corson County, South Dakota",4177.0,28.8,32260.0,15160.0,1985.0,47.5221450802011,12.161838640172373
46,"Davison County, South Dakota",19753.0,38.2,48665.0,28086.0,2376.0,12.028552624917735,2.15157191312712
46,"Edmunds County, South Dakota",3971.0,44.4,65380.0,31836.0,228.0,5.741626794258373,0.8310249307479224
46,"Campbell County, South Dakota",1443.0,51.7,51548.0,36158.0,67.0,4.643104643104643,0.5544005544005544
46,"Jerauld County, South Dakota",2034.0,48.6,49882.0,38776.0,176.0,8.652900688298919,0.09832841691248771
46,"Bennett County, South Dakota",3440.0,28.8,45725.0,15287.0,1272.0,36.97674418604651,5.494186046511628
46,"Haakon County, South Dakota",2084.0,45.3,38873.0,22863.0,352.0,16.89059500959693,0.9596928982725528
46,"Stanley County, South Dakota",2994.0,43.4,63233.0,32862.0,172.0,5.744822979291917,0.6346025384101537
46,"Jones County, South Dakota",740.0,53.0,39432.0,26526.0,80.0,10.81081081081081,1.7567567567567568
46,"Meade County, South Dakota",27066.0,36.1,54286.0,26896.0,2304.0,8.512524939037908,0.6982930614054533
46,"Potter County, South Dakota",2318.0,52.6,51597.0,32853.0,145.0,6.255392579810181,0.4314063848144953
46,"Turner County, South Dakota",8242.0,43.7,54294.0,27844.0,851.0,10.32516379519534,1.1526328561028876
46,"Brown County, South Dakota",38637.0,37.3,53807.0,31493.0,4116.0,10.653001009395139,0.9835132127235552
46,"Charles Mix County, South Dakota",9319.0,36.0,44104.0,21805.0,1930.0,20.710376649855135,2.231999141538792
46,"Hanson County, South Dakota",3404.0,36.2,62448.0,24805.0,222.0,6.521739130434782,0.2056404230317274
46,"McCook County, South Dakota",5515.0,40.7,60808.0,29254.0,496.0,8.99365367180417,1.341795104261106
46,"Marshall County, South Dakota",4759.0,41.3,60948.0,28861.0,389.0,8.17398613154024,0.8615255305736499
46,"Mellette County, South Dakota",2062.0,32.8,31165.0,14264.0,855.0,41.46459747817653,2.3278370514064015
46,"Moody County, South Dakota",6496.0,40.3,56233.0,27774.0,1009.0,15.532635467980295,2.6169950738916254
46,"Perkins County, South Dakota",2964.0,47.0,50450.0,30120.0,348.0,11.740890688259109,2.058029689608637
46,"Pennington County, South Dakota",108126.0,37.8,52245.0,28910.0,14803.0,13.69050922072397,2.192812089599171
46,"Todd County, South Dakota",10016.0,24.4,26285.0,11665.0,5082.0,50.7388178913738,4.952076677316294
46,"Union County, South Dakota",14929.0,41.1,65434.0,37093.0,1084.0,7.261035568356889,1.118628173353875
46,"Miner County, South Dakota",2255.0,42.0,50658.0,28633.0,257.0,11.39689578713969,1.0199556541019956
46,"Lyman County, South Dakota",3882.0,36.0,47113.0,21155.0,835.0,21.509531169500256,3.06543019062339
46,"Ziebach County, South Dakota",2837.0,30.5,35000.0,13461.0,1216.0,42.86217835741981,12.618963694043003
46,"Deuel County, South Dakota",4282.0,44.7,57969.0,29204.0,422.0,9.85520784680056,1.004203643157403
46,"Spink County, South Dakota",6478.0,44.1,52000.0,31957.0,626.0,9.663476381599258,0.9570855202222909
46,"Bon Homme County, South Dakota",6972.0,43.5,52923.0,24858.0,562.0,8.060814687320711,0.4876649454962708
46,"Brule County, South Dakota",5280.0,40.5,50870.0,26074.0,745.0,14.109848484848484,1.0416666666666667
46,"Brookings County, South Dakota",33697.0,26.7,53473.0,27197.0,4815.0,14.289105855120633,1.9319227230910763
46,"Fall River County, South Dakota",6783.0,50.9,48862.0,26584.0,978.0,14.418398938522778,1.2531328320802004
46,"Gregory County, South Dakota",4209.0,45.8,42679.0,26169.0,634.0,15.06296032311713,0.40389641244951296
46,"Hamlin County, South Dakota",5911.0,35.2,61784.0,27060.0,321.0,5.430553205887329,0.8458805616646929
47,"Carroll County, Tennessee",28137.0,43.0,38201.0,20557.0,5400.0,19.19181149376266,2.889433841560934
47,"Chester County, Tennessee",17097.0,36.2,43740.0,20497.0,2902.0,16.973738082704568,4.714277358600924
47,"Decatur County, Tennessee",11681.0,45.7,36427.0,21098.0,2584.0,22.121393716291415,4.134919955483263
47,"Davidson County, Tennessee",678322.0,34.3,53419.0,32347.0,111103.0,16.379094294450127,2.996217135814554
47,"Jackson County, Tennessee",11573.0,46.9,33933.0,18643.0,2532.0,21.87851032575823,3.620495982027132
47,"McNairy County, Tennessee",25945.0,42.7,34353.0,19745.0,5520.0,21.275775679321644,5.661977259587589
47,"Perry County, Tennessee",7882.0,43.5,31503.0,20204.0,2274.0,28.85054554681553,2.283684344075108
47,"Roane County, Tennessee",52926.0,46.5,45407.0,25555.0,8045.0,15.200468578770359,3.6031440123946643
47,"Bradley County, Tennessee",103666.0,39.2,46381.0,25144.0,18048.0,17.409758262111012,3.4861960527077342
47,"Meigs County, Tennessee",11830.0,44.4,39786.0,22542.0,1911.0,16.153846153846153,3.9898562975486054
47,"Hamblen County, Tennessee",63465.0,40.3,42042.0,21962.0,12232.0,19.27361537855511,3.400299377609706
47,"Haywood County, Tennessee",17944.0,40.0,36118.0,21453.0,3377.0,18.819661168078465,3.1319661168078468
47,"Houston County, Tennessee",8188.0,43.6,41820.0,20819.0,1349.0,16.47532975085491,2.613580850024426
47,"Maury County, Tennessee",87606.0,38.9,52080.0,25872.0,11212.0,12.798210168253316,3.0374631874529143
47,"Union County, Tennessee",19176.0,42.0,40132.0,20478.0,4080.0,21.27659574468085,2.9411764705882355
47,"Hardin County, Tennessee",25813.0,45.3,39092.0,23328.0,5449.0,21.109518459690854,3.959245341494596
47,"Montgomery County, Tennessee",192120.0,30.5,53737.0,24827.0,26641.0,13.866854049552362,3.256818655007287
47,"Dickson County, Tennessee",51341.0,39.5,47398.0,25211.0,7344.0,14.304357141465886,2.167858047174773
47,"Morgan County, Tennessee",21639.0,41.2,40707.0,18649.0,4279.0,19.774481260686724,2.6988308147326587
47,"Grundy County, Tennessee",13359.0,43.0,31919.0,15824.0,3746.0,28.04102103450857,4.356613518975971
47,"Monroe County, Tennessee",45698.0,43.0,36931.0,20353.0,9132.0,19.983369075233053,3.7069455993697753
47,"Henry County, Tennessee",32263.0,45.3,40415.0,22952.0,6254.0,19.38443418157022,2.805070824163903
47,"Cocke County, Tennessee",35262.0,44.7,32027.0,20189.0,8688.0,24.6384209630764,4.27655833475129
47,"Crockett County, Tennessee",14554.0,40.0,39692.0,21056.0,2522.0,17.328569465439056,2.624707984059365
47,"DeKalb County, Tennessee",19380.0,40.9,40690.0,25443.0,3592.0,18.53457172342621,2.456140350877193
47,"Lake County, Tennessee",7588.0,40.2,31993.0,14232.0,1431.0,18.858724301528728,3.1892461781760675
47,"Knox County, Tennessee",452286.0,37.3,52458.0,30541.0,69448.0,15.35488606766515,2.86632794293876
47,"Lewis County, Tennessee",11944.0,44.7,37092.0,20099.0,2603.0,21.793369055592766,1.6828533154722036
47,"McMinn County, Tennessee",52569.0,42.6,39990.0,21583.0,10069.0,19.153873956133843,3.608590614240332
47,"Marshall County, Tennessee",31753.0,39.3,46837.0,23920.0,4213.0,13.268037665732372,3.0737253172928543
47,"Obion County, Tennessee",30659.0,42.6,38063.0,21939.0,6937.0,22.62630875110082,3.6889657196907923
47,"Rhea County, Tennessee",32478.0,40.7,39368.0,22031.0,6849.0,21.088121189728433,3.5439374345710943
47,"Scott County, Tennessee",21949.0,38.7,31875.0,18748.0,5630.0,25.650371315321884,3.9500660622351815
47,"Tipton County, Tennessee",61434.0,37.3,57212.0,26110.0,8839.0,14.38779828759319,3.9587199270762117
47,"Anderson County, Tennessee",75538.0,43.3,47206.0,26972.0,12085.0,15.998570256030078,3.16132277793958
47,"Dyer County, Tennessee",37751.0,40.5,44386.0,24695.0,6674.0,17.67900188074488,3.385340785674552
47,"Fentress County, Tennessee",17940.0,44.8,32616.0,18171.0,4059.0,22.62541806020067,2.870680044593088
47,"Gibson County, Tennessee",49222.0,40.3,41315.0,21858.0,8231.0,16.722197391410344,2.7020438015521515
47,"Hamilton County, Tennessee",354589.0,39.5,50273.0,29711.0,50043.0,14.112958946837042,2.962584851757951
47,"Hardeman County, Tennessee",25784.0,40.5,36686.0,16938.0,4664.0,18.088737201365188,5.94942600062054
47,"Loudon County, Tennessee",51024.0,47.1,55431.0,30177.0,6923.0,13.568124804013797,2.802602696770147
47,"Polk County, Tennessee",16722.0,44.9,42307.0,24247.0,2802.0,16.756368855400073,2.6492046405932306
47,"Rutherford County, Tennessee",298456.0,33.1,62149.0,27932.0,34716.0,11.63186533358351,2.7632213793658025
47,"Smith County, Tennessee",19279.0,41.2,44275.0,23015.0,2681.0,13.90632294206131,1.6961460656673064
47,"White County, Tennessee",26394.0,43.4,37654.0,19867.0,4562.0,17.284231264681367,3.860725922558157
47,"Wilson County, Tennessee",128874.0,40.2,66123.0,31155.0,11712.0,9.087946366218167,2.3169917904309636
47,"Sullivan County, Tennessee",156519.0,44.7,42251.0,25946.0,25508.0,16.297062976379863,3.110804439077684
47,"Unicoi County, Tennessee",17830.0,45.9,36576.0,21374.0,3502.0,19.64105440269209,4.778463264161526
47,"Warren County, Tennessee",40210.0,40.1,36765.0,21339.0,8548.0,21.25839343446904,3.101218602337727
47,"Washington County, Tennessee",126437.0,39.8,44180.0,27334.0,20127.0,15.918599776964022,2.594177337330054
47,"Weakley County, Tennessee",33776.0,38.1,36550.0,19699.0,6383.0,18.898034107058265,3.7896731406916153
47,"Benton County, Tennessee",16154.0,46.5,33702.0,21282.0,3566.0,22.075027856877554,3.5594899096199084
47,"Bledsoe County, Tennessee",14413.0,44.5,40450.0,21402.0,2735.0,18.975924512592798,3.358079511552071
47,"Campbell County, Tennessee",39824.0,43.5,35377.0,21282.0,8071.0,20.266673362796304,3.2794294897549214
47,"Cannon County, Tennessee",13839.0,41.7,47457.0,24595.0,2317.0,16.742539200809308,3.0854830551340413
47,"Coffee County, Tennessee",54074.0,40.2,46614.0,24748.0,8111.0,14.999815068239819,2.66486666420091
47,"Fayette County, Tennessee",39336.0,44.8,57919.0,30471.0,5602.0,14.241407362212732,3.8082163921090095
47,"Hancock County, Tennessee",6605.0,44.6,29619.0,19396.0,1652.0,25.0113550340651,3.8152914458743377
47,"Hawkins County, Tennessee",56402.0,44.2,38728.0,22141.0,10737.0,19.036558987269956,3.090315946243041
47,"Johnson County, Tennessee",17846.0,45.7,32994.0,19183.0,4030.0,22.58209122492435,2.0060517763084165
47,"Lincoln County, Tennessee",33543.0,43.3,42153.0,24029.0,5578.0,16.629401067286768,2.6682169156008704
47,"Macon County, Tennessee",23239.0,38.6,35533.0,20666.0,4235.0,18.223675717543784,2.599079134214037
47,"Moore County, Tennessee",6302.0,45.1,51671.0,31479.0,480.0,7.616629641383688,2.364328784512853
47,"Robertson County, Tennessee",68575.0,38.7,57424.0,26441.0,7661.0,11.171709806780896,3.5596062705067446
47,"Franklin County, Tennessee",41397.0,41.5,46882.0,25637.0,5918.0,14.29572191221586,3.1330772761311207
47,"Blount County, Tennessee",127135.0,43.2,51172.0,28334.0,16196.0,12.739214221103552,2.8741101978212136
47,"Cheatham County, Tennessee",39713.0,40.5,56150.0,25673.0,4966.0,12.504721375871881,2.820235187470098
47,"Carter County, Tennessee",56500.0,44.4,34625.0,21001.0,13432.0,23.773451327433627,2.729203539823009
47,"Grainger County, Tennessee",22942.0,44.2,40088.0,20966.0,4253.0,18.53805248016738,2.8245139918054223
47,"Giles County, Tennessee",29024.0,43.1,43925.0,22994.0,4498.0,15.497519294377067,2.6805402425578833
47,"Lauderdale County, Tennessee",26497.0,38.0,35551.0,17178.0,5451.0,20.57214024229158,3.7626901158621733
47,"Lawrence County, Tennessee",42591.0,39.6,41522.0,19879.0,7688.0,18.05076189805358,3.693268530910286
47,"Madison County, Tennessee",97887.0,37.9,44496.0,24600.0,19100.0,19.51229478888923,2.884959187634722
47,"Marion County, Tennessee",28355.0,43.2,45366.0,23807.0,5045.0,17.792276494445424,2.6979368718039147
47,"Overton County, Tennessee",21995.0,42.6,36052.0,19961.0,4241.0,19.281654921573086,2.209593089338486
47,"Pickett County, Tennessee",5071.0,49.8,39313.0,21300.0,936.0,18.457897850522578,1.7747978702425558
47,"Sumner County, Tennessee",175730.0,39.6,61584.0,30669.0,16911.0,9.62328572241507,2.3359699539065613
47,"Wayne County, Tennessee",16713.0,41.9,34299.0,18702.0,2882.0,17.244061509004965,3.1711841081792618
47,"Trousdale County, Tennessee",8773.0,37.5,41776.0,22863.0,1152.0,13.13119799384475,3.9211216231619743
47,"Williamson County, Tennessee",212161.0,39.0,103543.0,48482.0,9704.0,4.573884927012976,1.8391693100994055
47,"Bedford County, Tennessee",46854.0,37.2,47117.0,22953.0,7828.0,16.70721816707218,2.712681948179451
47,"Clay County, Tennessee",7684.0,47.6,30801.0,17667.0,2018.0,26.262363352420614,1.8870380010411245
47,"Greene County, Tennessee",68520.0,44.3,38266.0,21960.0,11422.0,16.669585522475188,3.1932282545242265
47,"Cumberland County, Tennessee",58178.0,50.5,40994.0,23668.0,9129.0,15.691498504589363,2.9478497026367356
47,"Shelby County, Tennessee",937847.0,35.3,48415.0,28117.0,191520.0,20.42124141784321,4.307419013975627
47,"Van Buren County, Tennessee",5675.0,47.2,43631.0,20672.0,1083.0,19.083700440528634,5.356828193832599
47,"Claiborne County, Tennessee",31566.0,42.7,35428.0,20184.0,6768.0,21.44079072419692,3.5132737755813217
47,"Henderson County, Tennessee",27889.0,41.2,42711.0,21344.0,5365.0,19.23697515149342,4.227473197317939
47,"Hickman County, Tennessee",24502.0,40.9,39333.0,20936.0,4523.0,18.459717574075587,2.6161129703697656
47,"Humphreys County, Tennessee",18281.0,42.1,40998.0,23498.0,3299.0,18.04605874952136,2.696789015918166
47,"Jefferson County, Tennessee",52887.0,43.2,45641.0,23724.0,7001.0,13.237657647436988,2.9005237582014485
47,"Putnam County, Tennessee",75565.0,36.0,37802.0,23337.0,16843.0,22.28941970488983,3.1496062992125986
47,"Sequatchie County, Tennessee",14654.0,43.0,51312.0,22744.0,2073.0,14.146308175242254,3.4120376688958647
47,"Sevier County, Tennessee",95523.0,42.4,44473.0,23298.0,14396.0,15.070715953225925,3.191901426881484
47,"Stewart County, Tennessee",13248.0,43.6,44090.0,22680.0,2489.0,18.78774154589372,3.4948671497584543
48,"Hardin County, Texas",55993.0,39.3,56131.0,29693.0,6669.0,11.910417373600271,1.9591734681120854
48,"Haskell County, Texas",5806.0,43.4,43529.0,21120.0,958.0,16.500172235618326,3.9614192214950052
48,"Howard County, Texas",36491.0,36.7,50855.0,22994.0,4344.0,11.90430517113809,2.8253541969252693
48,"Leon County, Texas",16966.0,44.7,44875.0,27096.0,2741.0,16.15584109395261,2.947070611811859
48,"Mills County, Texas",4887.0,47.3,46318.0,24858.0,703.0,14.38510333537958,1.2482095355023533
48,"Montague County, Texas",19406.0,44.0,46592.0,26278.0,2948.0,15.191177986189839,2.8753993610223643
48,"Newton County, Texas",14187.0,43.5,40180.0,20800.0,2202.0,15.521251850285473,4.5816592655247765
48,"Panola County, Texas",23574.0,38.7,49704.0,26205.0,3510.0,14.889284805293968,1.6586069398489862
48,"Reeves County, Texas",14791.0,35.4,49390.0,18992.0,1617.0,10.932323710364411,3.028868906767629
48,"Sabine County, Texas",10429.0,52.1,33561.0,20876.0,2057.0,19.72384696519321,2.4834595838527185
48,"Sherman County, Texas",3067.0,39.8,54961.0,25358.0,448.0,14.607107923051842,0.7825236387349201
48,"Swisher County, Texas",7541.0,35.6,37883.0,18878.0,1525.0,20.222782124386686,2.254342925341467
48,"Hunt County, Texas",90322.0,37.9,49319.0,23942.0,16430.0,18.190474081619097,2.978233431500631
48,"Camp County, Texas",12670.0,36.8,41811.0,21069.0,2191.0,17.29281767955801,2.7150749802683505
48,"Hansford County, Texas",5532.0,34.9,40678.0,21989.0,1017.0,18.383947939262473,1.6992046276211135
48,"Guadalupe County, Texas",150889.0,36.7,66187.0,29300.0,15774.0,10.454042375521079,2.165830511170463
48,"Clay County, Texas",10369.0,46.0,46863.0,27593.0,1539.0,14.842318449223647,3.250072330986595
48,"Hartley County, Texas",5821.0,39.8,64427.0,20676.0,347.0,5.9611750558323315,0.42947947088129185
48,"Hill County, Texas",35098.0,42.5,45970.0,23342.0,5967.0,17.000968716166163,3.683970596615192
48,"Limestone County, Texas",23480.0,39.5,40356.0,21093.0,4671.0,19.89352640545145,4.297274275979557
48,"Nacogdoches County, Texas",65411.0,30.6,41482.0,22589.0,14894.0,22.769870511076117,4.081882252220574
48,"Parmer County, Texas",9871.0,34.1,50410.0,21876.0,1676.0,16.979029480295814,1.2764664167764157
48,"Parker County, Texas",125963.0,39.6,70608.0,33367.0,11339.0,9.001849749529624,2.712701348808777
48,"Presidio County, Texas",7191.0,41.4,26486.0,15329.0,1893.0,26.324572382144346,3.671255736337088
48,"Val Verde County, Texas",48976.0,31.7,44609.0,20160.0,9849.0,20.10984972231297,2.701323097027115
48,"Culberson County, Texas",2257.0,41.2,33125.0,16763.0,660.0,29.24235711120957,2.4368630926007975
48,"Ector County, Texas",155744.0,30.3,59528.0,27728.0,18882.0,12.123741524553113,3.4344822272447093
48,"Garza County, Texas",6739.0,40.1,53832.0,20635.0,646.0,9.585991986941682,0.727110847306722
48,"Glasscock County, Texas",1420.0,38.3,64886.0,32885.0,165.0,11.619718309859154,0.0
48,"Grimes County, Texas",27358.0,40.4,49745.0,23585.0,4444.0,16.243877476423716,2.2187294392864976
48,"Travis County, Texas",1176584.0,33.6,68350.0,38820.0,159948.0,13.594269512419002,2.5571484908854787
48,"Collin County, Texas",914075.0,36.5,90124.0,41609.0,62439.0,6.830839920137844,2.3055000957251868
48,"Angelina County, Texas",87700.0,36.8,46472.0,21974.0,16222.0,18.49714937286203,3.3876852907639683
48,"Collingsworth County, Texas",3026.0,39.8,46348.0,21356.0,445.0,14.705882352941176,3.502974223397224
48,"Cottle County, Texas",1498.0,47.6,33534.0,20566.0,364.0,24.299065420560748,5.2069425901201605
48,"Hays County, Texas",194843.0,31.3,62815.0,29253.0,28737.0,14.74879774998332,2.856658951052899
48,"Lamb County, Texas",13368.0,35.6,43712.0,21760.0,2686.0,20.09275882704967,1.570915619389587
48,"Lipscomb County, Texas",3495.0,35.0,59583.0,29995.0,361.0,10.32904148783977,2.603719599427754
48,"Loving County, Texas",74.0,57.5,80938.0,35530.0,12.0,16.216216216216218,0.0
48,"Matagorda County, Texas",36744.0,37.2,44896.0,23294.0,7464.0,20.31352057478772,2.9746353146091877
48,"Pecos County, Texas",15804.0,36.2,50543.0,19088.0,1580.0,9.99746899519109,1.4743103011895722
48,"Robertson County, Texas",16727.0,41.4,52189.0,23337.0,2505.0,14.975787648711664,3.604950080707838
48,"Rockwall County, Texas",90414.0,37.2,93269.0,38933.0,5222.0,5.775654212843143,2.5504899683677307
48,"Rusk County, Texas",53026.0,38.5,49270.0,23521.0,7576.0,14.287330743408894,2.2988722513483952
48,"Taylor County, Texas",135371.0,32.2,49161.0,25419.0,20783.0,15.352623530889186,2.1548189789541334
48,"Throckmorton County, Texas",1541.0,48.2,37279.0,27732.0,259.0,16.80726800778715,2.336145360155743
48,"Trinity County, Texas",14481.0,48.5,37398.0,20369.0,2643.0,18.251501968096125,3.8809474483806365
48,"Walker County, Texas",70818.0,35.2,41456.0,17194.0,12653.0,17.866926487616144,1.1804908356632495
48,"Wood County, Texas",43315.0,48.1,48038.0,25955.0,5580.0,12.882373311785756,3.1005425372272883
48,"Bandera County, Texas",21316.0,52.0,56413.0,29177.0,3467.0,16.264777631825858,2.4535560142615878
48,"Aransas County, Texas",24832.0,49.6,44601.0,29999.0,4344.0,17.49355670103093,3.020296391752577
